اسم العميل,رقم الهوية,رقم الوحدة,كود الوحدة,سعر الوحدة,نسبة الانجاز من الاستشاري الهندسي,جدول الدفعات,الدفعة 1,الدفعة 2,الدفعة3,الدفعة 4,الدفعة 5,الدفعة 6,الدفعة 7,مجموع الدفعات المستحقة,مجموع الدفعات المدفوعة,البنك,تاريخ عقد البيع,POC,رقم عقد البيع,Date
حسن عادل مختار علي,4775873348,302,302-villa,4341000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 868,200.00","تم السداد 868,200.00","تم السداد 868,200.00","تم السداد 651,150.00","تم السداد 651,150.00","تم السداد 217,050.00","217,050.00",217050,4123950,البنك التجاري الدولي CIB,4-Oct-21,1,DLM0202,10-Oct-21
أدهم سمير عادل سليمان,7549119716,303,303-villa,4710000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 942,000.00","تم السداد 942,000.00","تم السداد 942,000.00","تم السداد 706,500.00","تم السداد 706,500.00","تم السداد 235,500.00","235,500.00",235500,4474500,بنك مصر,19-Oct-21,1,DLM0203,1-Nov-21
طارق خالد فتحي صلاح,8098555938,304,304-villa,4866000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 973,200.00","تم السداد 973,200.00","تم السداد 973,200.00","تم السداد 729,900.00","تم السداد 729,900.00","تم السداد 243,300.00","243,300.00",243300,4622700,البنك الأهلي المصري,7-Nov-21,1,DLM0204,28-Oct-21
هشام سعيد عصام حجازي,4375339571,305,305-villa,4637000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 927,400.00","تم السداد 927,400.00","تم السداد 927,400.00","تم السداد 695,550.00","تم السداد 695,550.00","تم السداد 231,850.00","231,850.00",231850,4405150,كريدي أجريكول مصر,19-Sep-21,1,DLM0205,12-Oct-21
عبدالله محمود عادل علي,2354090617,306,306-villa,5223000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,044,600.00","تم السداد 1,044,600.00","تم السداد 1,044,600.00","تم السداد 783,450.00","تم السداد 783,450.00","تم السداد 261,150.00","261,150.00",261150,4961850,كريدي أجريكول مصر,11-Oct-21,1,DLM0206,21-Oct-21
باسم فؤاد سمير السمان,5235997176,307,307-villa,4292000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 858,400.00","تم السداد 858,400.00","تم السداد 858,400.00","تم السداد 643,800.00","تم السداد 643,800.00","تم السداد 214,600.00","214,600.00",214600,4077400,بنك مصر,31-Oct-21,1,DLM0207,30-Oct-21
طارق محمود سمير عبدالعال,8962128820,308,308-villa,4721000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 944,200.00","تم السداد 944,200.00","تم السداد 944,200.00","تم السداد 708,150.00","تم السداد 708,150.00","تم السداد 236,050.00","236,050.00",236050,4484950,بنك مصر,3-Nov-21,1,DLM0208,19-Oct-21
أيمن خالد مجدي إبراهيم,7730305848,309,309-villa,4636000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 927,200.00","تم السداد 927,200.00","تم السداد 927,200.00","تم السداد 695,400.00","تم السداد 695,400.00","تم السداد 231,800.00","231,800.00",231800,4404200,بنك مصر,19-Oct-21,1,DLM0209,16-Oct-21
شادي كمال محمد عبدالفتاح,6153146638,310,310-villa,4579000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 915,800.00","تم السداد 915,800.00","تم السداد 915,800.00","تم السداد 686,850.00","تم السداد 686,850.00","تم السداد 228,950.00","228,950.00",228950,4350050,بنك مصر,11-Nov-21,1,DLM0210,13-Nov-21
خالد عبدالرحمن علي السوهاجي,1789702957,311,311-villa,4715000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 943,000.00","تم السداد 943,000.00","تم السداد 943,000.00","تم السداد 707,250.00","تم السداد 707,250.00","تم السداد 235,750.00","235,750.00",235750,4479250,البنك الأهلي المصري,3-Nov-21,1,DLM0211,10-Nov-21
نادر حسن محمد شحاتة,5463830267,312,312-villa,4566000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 913,200.00","تم السداد 913,200.00","تم السداد 913,200.00","تم السداد 684,900.00","تم السداد 684,900.00","تم السداد 228,300.00","228,300.00",228300,4337700,البنك الأهلي المصري,17-Oct-21,1,DLM0212,14-Nov-21
عمر لطفي رشاد مبارك,3342744297,313,313-villa,4627000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 925,400.00","تم السداد 925,400.00","تم السداد 925,400.00","تم السداد 694,050.00","تم السداد 694,050.00","تم السداد 231,350.00","231,350.00",231350,4395650,كريدي أجريكول مصر,13-Sep-21,1,DLM0213,23-Sep-21
ياسين عبدالله سليمان البحيري,3419998341,314,314-villa,5127000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,025,400.00","تم السداد 1,025,400.00","تم السداد 1,025,400.00","تم السداد 769,050.00","تم السداد 769,050.00","تم السداد 256,350.00","256,350.00",256350,4870650,بنك مصر,15-Oct-21,1,DLM0214,4-Nov-21
أيمن فتحي إسماعيل الشربيني,5651855041,315,315-villa,5112000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,022,400.00","تم السداد 1,022,400.00","تم السداد 1,022,400.00","تم السداد 766,800.00","تم السداد 766,800.00","تم السداد 255,600.00","255,600.00",255600,4856400,بنك مصر,14-Nov-21,1,DLM0215,4-Oct-21
علي خالد مصطفى بدوي,9001240299,316,316-villa,4743000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 948,600.00","تم السداد 948,600.00","تم السداد 948,600.00","تم السداد 711,450.00","تم السداد 711,450.00","تم السداد 237,150.00","237,150.00",237150,4505850,البنك الأهلي المصري,5-Aug-21,1,DLM0216,26-Aug-21
تامر سمير كمال منصور,4333515213,317,317-villa,5152000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,030,400.00","تم السداد 1,030,400.00","تم السداد 1,030,400.00","تم السداد 772,800.00","تم السداد 772,800.00","تم السداد 257,600.00","257,600.00",257600,4894400,بنك مصر,26-Oct-21,1,DLM0217,17-Oct-21
إبراهيم فتحي رشاد حجازي,2000302799,318,318-villa,5012000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,002,400.00","تم السداد 1,002,400.00","تم السداد 1,002,400.00","تم السداد 751,800.00","تم السداد 751,800.00","تم السداد 250,600.00","250,600.00",250600,4761400,بنك مصر,9-Oct-21,1,DLM0218,23-Oct-21
إبراهيم علي عبدالرحمن فهمي,9672441031,319,319-villa,4466000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 893,200.00","تم السداد 893,200.00","تم السداد 893,200.00","تم السداد 669,900.00","تم السداد 669,900.00","تم السداد 223,300.00","223,300.00",223300,4242700,بنك مصر,29-Oct-21,1,DLM0219,7-Oct-21
ماهر عبدالله يوسف عبدالمقصود,3219633142,320,320-villa,4964000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 992,800.00","تم السداد 992,800.00","تم السداد 992,800.00","تم السداد 744,600.00","تم السداد 744,600.00","تم السداد 248,200.00","248,200.00",248200,4715800,بنك القاهرة,14-Nov-21,1,DLM0220,5-Nov-21
إسلام محمود علي النجار,3224939891,321,321-villa,4629000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 925,800.00","تم السداد 925,800.00","تم السداد 925,800.00","تم السداد 694,350.00","تم السداد 694,350.00","تم السداد 231,450.00","231,450.00",231450,4397550,بنك القاهرة,10-Oct-21,1,DLM0221,29-Oct-21
حسام مصطفى صبري السيد,6672013963,322,322-villa,5930000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,186,000.00","تم السداد 1,186,000.00","تم السداد 1,186,000.00","تم السداد 889,500.00","تم السداد 889,500.00","تم السداد 296,500.00","296,500.00",296500,5633500,بنك مصر,28-Oct-21,1,DLM0222,13-Nov-21
سامح حسن لطفي عبدالفتاح,1362226022,323,323-villa,4977000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 995,400.00","تم السداد 995,400.00","تم السداد 995,400.00","تم السداد 746,550.00","تم السداد 746,550.00","تم السداد 248,850.00","248,850.00",248850,4728150,البنك الأهلي المصري,23-Nov-21,1,DLM0223,18-Oct-21
دعاء نبيل محمود عبدالفتاح,9802418105,324,324-villa,5109000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,021,800.00","تم السداد 1,021,800.00","تم السداد 1,021,800.00","تم السداد 766,350.00","تم السداد 766,350.00","تم السداد 255,450.00","255,450.00",255450,4853550,بنك مصر,7-Oct-21,1,DLM0224,6-Oct-21
بيشوي لطفي علي الشربيني,5532769892,325,325-villa,4929000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 985,800.00","تم السداد 985,800.00","تم السداد 985,800.00","تم السداد 739,350.00","تم السداد 739,350.00","تم السداد 246,450.00","246,450.00",246450,4682550,بنك مصر,1-Oct-21,1,DLM0225,15-Nov-21
سامي عاطف رجب لطفي,8365586747,326,326-villa,5266000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,053,200.00","تم السداد 1,053,200.00","تم السداد 1,053,200.00","تم السداد 789,900.00","تم السداد 789,900.00","تم السداد 263,300.00","263,300.00",263300,5002700,بنك مصر,10-Oct-21,1,DLM0226,28-Oct-21
هاني رمضان عاطف منصور,6198077127,327,327-villa,5350000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,070,000.00","تم السداد 1,070,000.00","تم السداد 1,070,000.00","تم السداد 802,500.00","تم السداد 802,500.00","تم السداد 267,500.00","267,500.00",267500,5082500,بنك القاهرة,14-Nov-21,1,DLM0227,2-Nov-21
بيشوي إبراهيم سمير الزيات,9999686789,328,328-villa,4716000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 943,200.00","تم السداد 943,200.00","تم السداد 943,200.00","تم السداد 707,400.00","تم السداد 707,400.00","تم السداد 235,800.00","235,800.00",235800,4480200,البنك التجاري الدولي CIB,17-Oct-21,1,DLM0228,8-Nov-21
سامي مختار مجدي فوزي,5898022924,329,329-villa,5244000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,048,800.00","تم السداد 1,048,800.00","تم السداد 1,048,800.00","تم السداد 786,600.00","تم السداد 786,600.00","262,200.00","262,200.00",524400,4719600,البنك الأهلي المصري,3-Nov-21,1,DLM0229,15-Oct-21
أدهم سيد سليمان حجازي,6773901464,330,330-villa,4920000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 984,000.00","تم السداد 984,000.00","تم السداد 984,000.00","تم السداد 738,000.00","تم السداد 738,000.00","تم السداد 246,000.00","246,000.00",246000,4674000,كريدي أجريكول مصر,8-Nov-21,1,DLM0230,12-Oct-21
عبدالله فتحي سعيد النحاس,5966986272,331,331-villa,5905000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,181,000.00","تم السداد 1,181,000.00","تم السداد 1,181,000.00","885,750.00","885,750.00","295,250.00","295,250.00",2362000,3543000,بنك القاهرة,17-Nov-21,1,DLM0231,23-Oct-21
مصطفى سعيد يوسف الجمل,6125508693,332,332-villa,4914000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 982,800.00","تم السداد 982,800.00","تم السداد 982,800.00","تم السداد 737,100.00","تم السداد 737,100.00","تم السداد 245,700.00","245,700.00",245700,4668300,البنك الأهلي المصري,15-Oct-21,1,DLM0232,8-Nov-21
مروان مجدي يوسف الشربيني,9642801012,333,333-villa,4979000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 995,800.00","تم السداد 995,800.00","تم السداد 995,800.00","تم السداد 746,850.00","تم السداد 746,850.00","تم السداد 248,950.00","248,950.00",248950,4730050,بنك القاهرة,16-Nov-21,1,DLM0233,7-Nov-21
خالد عبدالرحمن نبيل سالم,7401074887,334,334-villa,4919000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 983,800.00","تم السداد 983,800.00","تم السداد 983,800.00","تم السداد 737,850.00","تم السداد 737,850.00","تم السداد 245,950.00","245,950.00",245950,4673050,البنك الأهلي المصري,10-Jan-22,1,DLM0234,30-Jan-22
هاني صبري عصام الإسكندراني,3121237937,335,335-villa,4671000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 934,200.00","تم السداد 934,200.00","تم السداد 934,200.00","تم السداد 700,650.00","تم السداد 700,650.00","تم السداد 233,550.00","233,550.00",233550,4437450,بنك مصر,9-Nov-21,1,DLM0235,14-Nov-21
رامي عاطف عادل فهمي,4623535560,336,336-villa,4972000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 994,400.00","تم السداد 994,400.00","تم السداد 994,400.00","تم السداد 745,800.00","تم السداد 745,800.00","248,600.00","248,600.00",497200,4474800,بنك مصر,17-Oct-21,1,DLM0236,30-Oct-21
رامز حسين فتحي عبدالفتاح,5272016151,337,337-villa,4739000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 947,800.00","تم السداد 947,800.00","تم السداد 947,800.00","تم السداد 710,850.00","تم السداد 710,850.00","تم السداد 236,950.00","236,950.00",236950,4502050,البنك الأهلي المصري,16-Oct-21,1,DLM0237,28-Oct-21
تامر أحمد فاروق صادق,1709201289,338,338-villa,4746000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 949,200.00","تم السداد 949,200.00","تم السداد 949,200.00","تم السداد 711,900.00","تم السداد 711,900.00","تم السداد 237,300.00","237,300.00",237300,4508700,البنك الأهلي المصري,20-Oct-21,1,DLM0238,15-Oct-21
ماجد سمير إبراهيم مراد,6548914674,339,339-villa,4624000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 924,800.00","تم السداد 924,800.00","تم السداد 924,800.00","تم السداد 693,600.00","تم السداد 693,600.00","تم السداد 231,200.00","231,200.00",231200,4392800,بنك القاهرة,22-Nov-21,1,DLM0239,6-Nov-21
معتز حسين صبحي المنشاوي,1863570911,340,340-villa,4453000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 890,600.00","تم السداد 890,600.00","تم السداد 890,600.00","تم السداد 667,950.00","تم السداد 667,950.00","تم السداد 222,650.00","222,650.00",222650,4230350,بنك مصر,8-Nov-21,1,DLM0240,31-Oct-21
مصطفى جمال عاطف الشرقاوي,9332426477,341,341-villa,6209000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,241,800.00","تم السداد 1,241,800.00","تم السداد 1,241,800.00","تم السداد 931,350.00","تم السداد 931,350.00","تم السداد 310,450.00","310,450.00",310450,5898550,البنك الأهلي المصري,24-Nov-21,1,DLM0241,22-Oct-21
رامز صبحي إبراهيم خليل,7498809412,342,342-villa,5028000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,005,600.00","تم السداد 1,005,600.00","تم السداد 1,005,600.00","تم السداد 754,200.00","تم السداد 754,200.00","تم السداد 251,400.00","251,400.00",251400,4776600,QNB مصر,4-Nov-21,1,DLM0242,17-Nov-21
محمد عبدالله فتحي الحداد,8030900805,343,343-villa,5008000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,001,600.00","تم السداد 1,001,600.00","تم السداد 1,001,600.00","تم السداد 751,200.00","تم السداد 751,200.00","تم السداد 250,400.00","250,400.00",250400,4757600,بنك مصر,4-Oct-21,1,DLM0243,25-Sep-21
رامي إسماعيل فاروق صبري,6419128305,344,344-villa,5605000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,121,000.00","تم السداد 1,121,000.00","تم السداد 1,121,000.00","تم السداد 840,750.00","تم السداد 840,750.00","تم السداد 280,250.00","280,250.00",280250,5324750,البنك الأهلي المصري,20-Sep-21,1,DLM0244,2-Oct-21
